id,"contentID","videoID","title","date","era","members","blurred","songs","location","summary",views,likes,comments
255,"ep255","67KhzgUlXys","이달의소녀탐구 #255 (LOONA TV #255)","January 13, 2018","Chuu Solo","Chuu, Yves, Kim Lip, HaSeul","--","Heart Attack","MV Shoot Site","0:33 -- Chuu, Yves and HaSeul change their clothes as they jump. Kim Lip does not. \n0:43 -- Chuu and the others do the Heart Attack choreo.",104829,5301,342
256,"ep256","zQ4eI_KMLno","이달의소녀탐구 #256 (LOONA TV #256)","January 15, 2018","Chuu Solo","Chuu, Kim Lip, HaSeul","--","Heart Attack","MV Shoot Site","0:02 -- Kim Lip and HaSeul practice ViViD choreo.\n0:19 -- HaSeul’s hair flick. \n0:23 -- “Lip! Seul! Cross!”\n0:28 -- Reporting Time. LipSeul run towards the main set. Chuu acts cute.\n0:54 -- Lippie’s Owl Ring.",90271,4793,258
257,"ep257","wjYO7GSMA7g","이달의소녀탐구 #257 (LOONA TV #257)","January 16, 2018","Chuu Solo","Chuu, Yves","--","Heart Attack","MV Shoot Site","MV Shoot.",103074,5447,268
258,"ep258","doj5dyoYMfg","이달의소녀탐구 #258 (LOONA TV #258)","January 17, 2018","Chuu Solo","Chuu, Yves, Kim Lip, HaSeul","--","Heart Attack","MV Shoot Site","not know English. \n0:28 -- A wild HyunJin appears (jk, tis a cat)\n0:39 -- LipSeul go the the third set and stretch.\n0:46 -- LipSeul make shadow images.",101949,5141,321
259,"ep259","5xzSBj5efms","이달의소녀탐구 #259 (LOONA TV #259)","January 18, 2018","Chuu Solo","Chuu, Yves","Staff(?)","Heart Attack","MV Shoot Site","0:15 -- Yves has only slept 1 hr (sleep already!) and is peeling a sweet potato for Chuu.\n0:40 -- LOOΠΔ Theatre intensifies!!\n0:48 -- Chuu: “ P U M P K I N S W E E T P O T A T O ! !”",96750,5794,419
260,"ep260","SDAQvYKnc1U","이달의소녀탐구 #260 (LOONA TV #260)","January 19, 2018","Chuu Solo","Chuu, Yves; HaSeul (off-camera)","--","Heart Attack","MV Shoot Site","0:33 -- Chuu has to perform Yves’ choreo from ‘new’ for a scene. She is practicing.\n0:50 -- Chuu does the Heart Attack choreo while thanking HaSeul for calling it cute.",92402,4872,194
261,"ep261","NCqteDFJAfM","이달의소녀탐구 #261 (LOONA TV #261)","January 20, 2018","Chuu Solo","Chuu, Yves, Kim Lip","--","Heart Attack","MV Shoot Site","0:16 -- Chuu startled by the noise of the party poppers (as she has to fall)\n0:23 -- “This set is so beautiful”\n0:29 -- LipVes ask the PD to add old effects (rotating the camera) while dancing to\n Heart Attack.",94294,5034,213
262,"ep262","WZSBqqq0XJs","이달의소녀탐구 #262 (LOONA TV #262)","January 22, 2018","Chuu Solo","Kim Lip","Staff(?)","Heart Attack","MV Shoot Site","0:03 -- Lip uses two oranges and calls them YeoJin and Choerry.\n0:12 -- Choerry is annoying orange and YeoJin has her trademark hairdo.\n0:29 -- She makes JinSoul.\n0:40 -- The painter of the month asks the director to guess the girls.",88874,5025,265
263,"ep263","4O8EbQ-RutE","이달의소녀탐구 #263 (LOONA TV #263)","January 23, 2018","Chuu Solo","Chuu, Yves, Kim Lip, HaSeul","Staff(?)","Heart Attack, Let Me In","MV Shoot Site","0:07 -- Lip: “AREEE YOUUU READYYYY?”; Yves: “Yes~”\n0:20 -- LipSeulVes do the Heart Attack choreo in slow-mo (they seem to like it).\n0:42 -- “I’m HaSeul Jo from London!”\n0:53 -- She acts out her part in the MV.",86813,4590,217
264,"ep264","cpoWfk2q1NI","이달의소녀탐구 #264 (LOOΠΔ TV #264)","January 24, 2018","Chuu Solo","Chuu, Yves, Kim Lip, HaSeul","--","Heart Attack, Girl’s Talk","MV Shoot Site","0:09 -- “Chuu chu-wo~” [“Chuu is cold”]\n0:35 -- MV shoot ends they all thank the staff.\nChuu Solo Era ends.",121200,6088,352
